comment,sentiment,category,rating
"Kualitas juara, pelayanan memuaskan. Top seller!",positive,,5
Splendid! Splendidly disappointing!,negative,,1
"Skeptis awalnya, tapi proven wrong. Mantap!",positive,,5
Puas sekali! Produk sesuai gambar 100%.,positive,,5
"Gitu doang sih, standar.",neutral,,3
Oke aja,neutral,,3
Gitu aja,neutral,,3
Ya sudah lah,neutral,,3
"Oke banget nih seller, oke banget nyakitin hati!",negative,,2
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,1
"Kualitas juara, harga terjangkau. Best seller deh!",positive,,5
"Claim original, ternyata palsu!",negative,,1
Sesuai deskripsi 100%. Very satisfied!,positive,,5
Sangat puas dengan pembelian ini. Next order pasti ke sini lagi.,positive,,5
Standar banget produknya.,neutral,,3
Half satisfied lah.,neutral,,3
"Bagus sekali pelayanannya, bagus mengabaikan komplain!",negative,,1
Harga sebanding dengan kualitas. Pelayanan toko juga ramah.,positive,,4
"Terbaik deh, terbaik sampah!",negative,,1
"Kenapa bisa gini ya, kecewa parah",negative,,1
"Gimana ya nih, cacat",negative,,1
Oke deh barangnya,positive,,5
Mantap banget barangnya,positive,,5
"Ya gitu, ekspektasi rendah jadi ya pas.",neutral,,3
"Bukan palsu sih, justru real!",positive,,4
"Ya gitu, ekspektasi rendah jadi ya pas.",neutral,,3
"Lumayan deh, bisa diterima lah.",neutral,,3
"Netral banget, fifty fifty.",neutral,,3
"Oke banget, ya untuk harga segini.",neutral,,3
Fifty fifty,neutral,,3
Mengecewakan! Produk tidak layak jual.,negative,,1
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
Happy tapi tidak terlalu.,neutral,,3
"Lumayan bagus, tapi masih banyak kompetitor yang lebih baik.",neutral,,3
"Oke aja, ga wow tapi juga ga zonk.",neutral,,3
"Takut kecewa, ternyata malah melebihi ekspektasi!",positive,,4
Splendid! Splendidly disappointing!,negative,,1
"Begitulah adanya, netral.",neutral,,3
Bagus banget! Bahan tebal dan jahitan rapi.,positive,,5
"Oke untuk pembelian pertama, tapi mungkin coba brand lain next time.",neutral,,3
Produk ori dan berkualitas. Seller juga amanah!,positive,,5
"Jelek! Produk KW, bukan yang asli.",negative,,1
"Produk standar kualitas, tidak mengecewakan.",neutral,,3
"Keren, cuma ya biasa aja.",neutral,,3
Impressive! Impressively bad service!,negative,,1
"Wow, senang banget ditipu!",negative,,2
Biasa aja tapi ada wownya sedikit.,neutral,,3
"Top banget deh, top bikin kecewa!",negative,,1
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
Senang banget sih kualitasnya,positive,,5
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
Oke aja,neutral,,3
Bagus sekali! Material berkualitas dan harga terjangkau.,positive,,5
"Buruk banget nungguinnya, tapi worth the wait!",positive,,4
Sesuai harga,neutral,,3
"Foto produk menarik, aslinya mengecewakan!",negative,,1
Biasa aja sih,neutral,,3
"Packaging rapih banget, produk juga oke. Mantap!",positive,,5
"Kenapa jadi gini dong, ga sesuai gambar",negative,,1
"Tidak nyesel sama sekali, recommended!",positive,,5
"Kenapa jadi gini deh, zonk banget",negative,,2
"Perfect di website, defective pas sampai!",negative,,1
Puas banget sama produknya,positive,,5
Senang deh barangnya,positive,,4
Gitu aja,neutral,,3
"Wow, senang banget ditipu!",negative,,2
Puas banget! Barang cepat sampai dan sesuai deskripsi.,positive,,5
Produk premium dengan harga yang masuk akal. Recommended!,positive,,4
"Gitu aja sih, ga lebih ga kurang.",neutral,,3
"Produk mantap, harga bersaing. Akan repeat order!",positive,,5
Splendid! Splendidly disappointing!,negative,,1
"Sesuai dengan gambar, kualitas oke. Sukses terus seller!",positive,,5
"Ya gitu, ada yang oke ada yang kurang.",neutral,,3
"Biasa, standar produk di kelasnya.",neutral,,3
"Tidak buruk kok, recommended!",positive,,5
Top memang kualitasnya,positive,,5
Terima kasih ya udah ngingetin untuk ga belanja lagi!,negative,,1
"Standar aja sih, tidak ada yang istimewa dari produk ini.",neutral,,3
Worth it nih produknya,positive,,5
Sesuai ekspektasi bahkan lebih. Will buy again!,positive,,4
Divine! Divinely disappointing!,negative,,1
Oke sekali cara nyakitin!,negative,,2
"So so aja, nothing special. Sesuai ekspektasi sih.",neutral,,3
"Ga nyangka, ekspektasi rendah tapi hasilnya memuaskan!",positive,,5
Cukup memuaskan untuk penggunaan sehari-hari.,neutral,,3
Fifty fifty banget nih.,neutral,,3
"Kenapa jadi gini sih, ga sesuai model",negative,,1
"Lumayan memuaskan, ada yang perlu diperbaiki sedikit.",neutral,,3
Ya sudah lah,neutral,,3
"Packaging aman, produk excellent. Thanks!",positive,,4
"Kenapa jadi gini ya, ga sesuai pesanan",negative,,1
"Claim original, ternyata palsu!",negative,,1
Sangat kecewa! Barang tidak berfungsi sama sekali.,negative,,1
"Gitu aja sih, ga lebih ga kurang.",neutral,,3
Sangat bagus! Melebihi harga yang dibayarkan.,positive,,5
"Ga rugi kok, justru worth it!",positive,,5
Mengecewakan! Produk tidak layak jual.,negative,,1
"Keren abis, keren cara nyebabin customer!",negative,,2
"Gimana ya sih, ga sesuai deskripsi",negative,,1
Splendid! Splendidly disappointing!,negative,,1
Sangat puas! Produk sesuai deskripsi dan foto.,positive,,5
Lovely! Lovely way to waste money!,negative,,2
"Begitulah adanya, netral.",neutral,,3
"Packaging rapih banget, produk juga oke. Mantap!",positive,,5
Antara oke dan kurang.,neutral,,3
Buruk! Jahitan lepas-lepas dan bahan jelek.,negative,,1
Standar lah,neutral,,3
"Produk oke, tapi bukan pilihan pertama kalau beli lagi.",neutral,,3
"Gimana ya deh, ga sesuai deskripsi",negative,,1
"Kok bisa gini nih, zonk banget",negative,,1
"Gimana ya dong, kecewa parah",negative,,2
"Begitulah adanya, netral.",neutral,,3
Tidak sesuai deskripsi sama sekali. Minta refund!,negative,,1
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,1
"Standar banget, nothing more nothing less.",neutral,,3
Ya sudah lah,neutral,,3
"Memuaskan, memuaskan nafsu ngerusak barang!",negative,,2
"Gitu doang, standar.",neutral,,3
"Setengah mantap, setengah biasa.",neutral,,3
Produk ori dan berkualitas. Seller juga amanah!,positive,,5
Keren banget ini pembeliannya,positive,,5
"Kok bisa gini, ga sesuai warna",negative,,1
Memuaskan! Produk sesuai harapan dan tahan lama.,positive,,5
Oke lah untuk harga segini. Tidak terlalu wow tapi juga gak jelek.,neutral,,3
"Gimana ini sih, rusak semua",negative,,1
"Puas banget, puas ditipu!",negative,,2
"Ga percaya review positif, tapi ternyata beneran bagus!",positive,,5
Produk ori dan berkualitas. Seller juga amanah!,positive,,4
"Gimana nih dong, ga sesuai warna",negative,,1
Mengecewakan! Barang tidak sesuai spesifikasi yang dijanjikan.,negative,,2
Puas tapi ada minusnya.,neutral,,3
"Barang sesuai deskripsi, packaging rapi. Recommended seller!",positive,,5
"Hebat banget, hebat ngecewain!",negative,,1
"Gitu aja, nothing exceptional.",neutral,,3
Fifty fifty,neutral,,3
"Seller responsif, barang cepat sampai. Good!",positive,,5
"Oke sih, tapi next time mungkin cari yang lebih bagus.",neutral,,3
"Tidak buruk, bahkan excellent!",positive,,4
Outstanding! Outstandingly bad!,negative,,1
"Kok gini ya, ga sesuai ukuran",negative,,1
Oke aja,neutral,,3
Ekspektasi terpenuhi setengah.,neutral,,3
"Kenapa gini sih, ga sesuai foto",negative,,1
"Kenapa jadi gini deh, mengecewakan",negative,,1
"Gitu doang, ga ada yang istimewa.",neutral,,3
Top banget! Sudah order berkali-kali dan selalu puas.,positive,,4
"Kenapa gini sih, cacat",negative,,2
Komplain? Ga ada! Semua perfect!,positive,,5
"Terbaik banget, terbaik dalam mengecewakan!",negative,,1
"Mantap iklannya, buruk barangnya!",negative,,1
"Oke untuk sementara, tapi ya gitu aja.",neutral,,3
Senang pokoknya kualitasnya,positive,,5
Jelek banget! Mudah rusak dan tidak awet.,negative,,1
"Standar aja sih, tidak ada yang istimewa dari produk ini.",neutral,,3
"Hebat banget, hebat ngecewain!",negative,,1
"Ga nyesel, malah senang banget beli!",positive,,5
"Oke untuk pembelian pertama, tapi mungkin coba brand lain next time.",neutral,,3
"Fifty fifty sih, tergantung ekspektasi.",neutral,,3
Ekspektasi terpenuhi setengah.,neutral,,3
Jelek? Engga! Malah bagus banget!,positive,,4
Standar lah,neutral,,3
Cukup memuaskan,neutral,,3
"Kenapa jadi gini dong, ga sesuai deskripsi",negative,,2
"Produk oke, tapi bukan pilihan pertama kalau beli lagi.",neutral,,3
Puas banget ini,positive,,5
"Wow banget deh, kirain bakal jelek ternyata bagus!",positive,,4
"Kualitas oke punya, pengiriman juga on time. Thanks!",positive,,5
"Ya sudah, namanya juga murah.",neutral,,3
"Produk berkualitas tinggi, pelayanan excellent. Terima kasih!",positive,,5
"Kecewa banget, barang tidak berfungsi dengan baik.",negative,,1
"Testimoni bagus-bagus, kok gw kecewa?",negative,,2
"Pesimis dulunya, tapi ternyata memuaskan banget!",positive,,4
"Kenapa jadi gini dong, ga pas",negative,,2
"Advertise premium, deliver sampah!",negative,,1
"Biasa aja sih, tidak istimewa tapi juga tidak mengecewakan.",neutral,,3
"Kok gini deh, ga sesuai deskripsi",negative,,2
Sip sekali cara bohong!,negative,,1
Bagus sekali! Material berkualitas dan harga terjangkau.,positive,,5
"Ya gitu, nothing special.",neutral,,3
"Hampir sempurna, cuma kurang sedikit ke perfection!",positive,,5
Bagus banget sih barangnya,positive,,5
Senang tapi ya gitu doang.,neutral,,3
"Cukup oke, tapi finishing bisa lebih rapi.",neutral,,3
Mantap jiwa... mantap bikin jiwa kecewa!,negative,,1
"Ga cacat, malah sempurna!",positive,,5
Tidak worth it! Harga mahal tapi kualitas rendah.,negative,,1
Zonk? Zonk dapat barang bagus dengan harga murah!,positive,,5
Oke aja,neutral,,3
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
Recommended gitu pelayanannya,positive,,5
"Seperti dugaan, standar.",neutral,,3
"Standar market, tidak ada yang spesial tapi ya gapapa.",neutral,,3
Oke nih kualitasnya,positive,,5
Recommended sih tokonya,positive,,5
"Tidak rusak sama sekali, recommended!",positive,,5
Fantastic! Fantastically disappointing!,negative,,2
"Barang standar pasaran, tidak mengecewakan tapi juga tidak wow.",neutral,,3
Biasa aja sih,neutral,,3
"Standar banget, nothing more nothing less.",neutral,,3
Sesuai deskripsi 100%. Very satisfied!,positive,,5
Gitu aja,neutral,,3
"Biasa aja sih, tidak istimewa tapi juga tidak mengecewakan.",neutral,,3
Sangat buruk! Produk pecah/rusak saat sampai.,negative,,2
Happy tapi tidak terlalu.,neutral,,3
Fifty fifty,neutral,,3
"Kok gini deh, buruk parah",negative,,1
"Nyesel? Iya, nyesel ga beli dari dulu! Bagus banget!",positive,,5
Sesuai harga,neutral,,3
"Lumayan aja lah, cukup untuk kebutuhan.",neutral,,3
"Kecewa banget, barang tidak berfungsi dengan baik.",negative,,2
"Wow sih, tapi ya gitu aja.",neutral,,3
"Biasa wae, ga ngaruh ke hidup gw.",neutral,,3
Mantap nih,positive,,4
Biasa aja sih,neutral,,3
"Kok gini ya, ga pas",negative,,1
Bagus gitu kualitasnya,positive,,5
Netral banget pendapat gw.,neutral,,3
Gitu aja,neutral,,3
"Bukan buruk, tapi berkualitas!",positive,,4
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,2
"Ya terserah sih, ga terlalu ngaruh.",neutral,,3
Netral banget pendapat gw.,neutral,,3
Tremendous! Tremendously bad!,negative,,1
"Barang sesuai deskripsi, packaging rapi. Recommended seller!",positive,,5
Outstanding! Outstandingly bad!,negative,,1
Kecewa! Seller kirim barang yang salah dan lambat respon.,negative,,1
"Gimana ya deh, jelek banget",negative,,2
"Gimana nih dong, zonk banget",negative,,1
Mahal? Iya. Worth it? Absolutely!,positive,,5
Puas deh barangnya,positive,,5
"Kualitas oke punya, pengiriman juga on time. Thanks!",positive,,5
Oke pokoknya barangnya,positive,,5
Biasa aja sih,neutral,,3
"Amazing di iklan, disappointing di rumah!",negative,,1
"Keren fotonya, rusak aslinya!",negative,,1
"Tidak zonk sama sekali, mantap!",positive,,4
Mengecewakan sekali! Produk rusak dan seller cuek.,negative,,1
"Kualitas juara, pelayanan memuaskan. Top seller!",positive,,5
Cukup memuaskan untuk penggunaan sehari-hari.,neutral,,3
Standar lah,neutral,,3
"Ga cacat sama sekali, bagus!",positive,,5
Standar lah,neutral,,3
Kecewa? Kecewaaa... kagum! Bagus banget!,positive,,5
"Setan nih seller, setan baiknya kasih kualitas premium!",positive,,5
"Amit-amit deh, amit-amit ga beli lagi! Bagus banget!",positive,,5
Tidak sesuai foto! Kualitas jauh berbeda.,negative,,2
"Fifty fifty sih, tergantung ekspektasi.",neutral,,3
Top banget! Sudah order berkali-kali dan selalu puas.,positive,,5
Gitu aja,neutral,,3
Sesuai harga,neutral,,3
"Ragu-ragu beli, tapi untung nekat. Puas!",positive,,5
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,1
"Biasa, standar produk di kelasnya.",neutral,,3
"Lumayan lah, ada plus minusnya. Overall acceptable.",neutral,,3
Standar banget produknya.,neutral,,3
Netral aja,neutral,,3
"Produk berkualitas, seller juga ramah. Recommended!",positive,,5
"Lumayan sih, tapi ada sedikit cacat di bagian sudut. Overall masih oke lah.",neutral,,3
"Gimana nih dong, ga sesuai ukuran",negative,,2
"Lumayan bagus, tapi masih banyak kompetitor yang lebih baik.",neutral,,3
"Produk oke, tapi bukan pilihan pertama kalau beli lagi.",neutral,,3
Mantap banget deh tokonya,positive,,4
"Ga zonk, malah jackpot dapat barang bagus!",positive,,4
Senang deh barangnya,positive,,4
"Gimana ya deh, jelek banget",negative,,2
Buruk! Sudah rusak begitu dibuka packagingnya.,negative,,1
Kecewa parah... kecewa kenapa ga beli banyak!,positive,,5
"Barang original, packaging aman dan rapi. Mantap!",positive,,5
"Barang ori 100%, packaging aman. Terima kasih seller!",positive,,5
"Cacat kata review, aslinya mulus!",positive,,5
Suka banget deh pelayanannya,positive,,4
"Kualitas oke punya, pengiriman juga on time. Thanks!",positive,,5
Delightful! Delightfully terrible experience!,negative,,1
"Ga zonk, malah jackpot dapat barang bagus!",positive,,4
"Barang standar pasaran, tidak mengecewakan tapi juga tidak wow.",neutral,,3
"Janji customer service baik, kenyataan diabaikan!",negative,,1
"Kok bisa gini deh, beda banget",negative,,2
Delightful! Delightfully terrible experience!,negative,,1
"Ga percaya review positif, tapi ternyata beneran bagus!",positive,,5
"Biasa aja, masih dalam batas wajar untuk kelasnya.",neutral,,3
"Bukan yang terburuk, malah salah satu yang terbaik!",positive,,5
"Terkesan profesional, ternyata abal-abal!",negative,,1
"Claim original, ternyata palsu!",negative,,1
"Reviewnya positif semua, kok gw dapat yang jelek?",negative,,1
Biasa aja sih,neutral,,3
"Awalnya kecewa lihat harga, tapi setelah datang worth it banget!",positive,,4
"Ga murahan sama sekali, bagus!",positive,,5
"Mantap nih, mantap ngecewainnya!",negative,,1
"Love banget, love kecewanya!",negative,,1
"Oke oke aja, nothing special.",neutral,,3
Keren sih kualitasnya,positive,,5
"Ya gitu, nothing special.",neutral,,3
Cukup memuaskan untuk penggunaan sehari-hari.,neutral,,3
Fifty fifty,neutral,,3
"Fifty fifty experience, mixed feelings.",neutral,,3
"Bukan buruk, tapi berkualitas!",positive,,5
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,2
"Lumayan lah, ada plus minusnya. Overall acceptable.",neutral,,3
"Kok bisa gini nih, cacat",negative,,1
"Biasa aja, sesuai dengan harganya. Nothing more nothing less.",neutral,,3
"Hampir cancel order, untung jadi beli. Bagus banget!",positive,,5
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,2
Mengecewakan sekali. Sudah komplain tapi diabaikan.,negative,,2
Tidak wow tapi juga tidak zonk.,neutral,,3
"Ya sudah, namanya juga murah.",neutral,,3
"Kok gini, rusak semua",negative,,2
Recommended tapi dengan catatan.,neutral,,3
Mantap gitu produknya,positive,,4
Gitu aja,neutral,,3
Recommended! Recommended untuk dihindari!,negative,,1
Senang lah tokonya,positive,,5
"Mantap nih, mantap ngecewainnya!",negative,,2
"Cukup memuaskan, ada kelebihan dan kekurangannya.",neutral,,3
"Gimana nih dong, jelek banget",negative,,2
Senang sih tokonya,positive,,5
"Hebat banget, hebat ngecewain!",negative,,1
"Standar aja, tidak mengecewakan tapi juga tidak wow.",neutral,,3
"Wow sih, tapi ya gitu aja.",neutral,,3
"Oke lah, memenuhi kebutuhan dasar saja.",neutral,,3
Luar biasa! Melebihi ekspektasi. Akan order lagi pasti.,positive,,5
"Buruk banget nungguinnya, tapi worth the wait!",positive,,5
Tidak memuaskan! Seller lambat respon dan barang bermasalah.,negative,,2
Parah sih ini... parah bagusnya!,positive,,5
"So so lah, ada yang oke ada yang kurang.",neutral,,3
"Produknya standar, sesuai harga yang dibayar.",neutral,,3
Buruk! Bahan tipis dan mudah rusak. Rugi beli ini.,negative,,1
Shock! Ga nyangka bakal sekeren ini produknya.,positive,,5
"Seller bilang ori, ternyata KW murahan!",negative,,1
"Gimana nih nih, beda banget",negative,,1
Memuaskan! Produk sesuai harapan dan tahan lama.,positive,,5
"Cukup memuaskan, ada kelebihan dan kekurangannya.",neutral,,3
"Wow ga sesuai ekspektasi, ternyata jauh lebih bagus!",positive,,5
"Cukup memuaskan, cukup mengecewakan.",neutral,,3
Kecewa berat! Produk cacat dan seller tidak tanggung jawab.,negative,,1
"Wow foto menarik, aslinya rusak!",negative,,1
"Biasa, standar produk di kelasnya.",neutral,,3
Bagus sih pokoknya,positive,,5
Pelayanan terbaik! Barang juga berkualitas tinggi.,positive,,5
"Biasa, produk standar.",neutral,,3
"Lumayan memuaskan, ada yang perlu diperbaiki sedikit.",neutral,,3
"Lumayan sih, tapi ada sedikit cacat di bagian sudut. Overall masih oke lah.",neutral,,3
"Kenapa jadi gini sih, ga sesuai ekspektasi",negative,,1
"Buruk banget nungguinnya, tapi worth the wait!",positive,,4
"Gimana nih deh, kecewa parah",negative,,1
"Gitu doang, standar.",neutral,,3
Memuaskan! Produk sesuai harapan dan tahan lama.,positive,,4
